A,B,C,D,angle,area,perimeter,defects,label
453.5200404,285.293213,0,1341.665079,0,9581,551.5289996,0,This
458.7285854,281.073112,0,1680.935269,0,51.5,27.07106769,0,This
463.045766,269.578229,7.071067812,1532.010481,79.73557607,9622,563.1858524,1,This
465.4010048,277.6470211,0,1706.772891,0,9697,568.7005714,0,This
467.7665482,265.9930357,6.32455532,1334.400193,85.64471286,40,23.65685415,1,This
471.5283683,266.402804,0,1530.813698,0,9816,570.4995611,0,This
454.1422592,257.5964215,0,1511.430556,0,9629.5,576.6000662,0,This
450.0715574,218.5995333,31.95309062,1608.412729,89.1439846,9551,565.327988,1,This
455.6445282,262.3012684,12.04159458,1209.968333,66.83529213,9327.5,602.6000657,1,This
447.93127,287.0185439,0,1651.742912,0,73,33.31370831,0,This
438.2851311,278.2427472,0,1404.340487,0,9624.5,542.6000671,0,This
405.9422367,242.0938707,0,1275.283058,0,9311,524.4163003,0,This
408.0088023,230.8749508,0,1267.495514,0,8907.5,509.4873677,0,This
409.0305695,244.3316131,0,1357.014483,0,9106.5,507.3452333,0,This
415.1043642,261.0465116,0,1308.120454,0,9215.5,505.0020863,0,This
416.4465986,261.8536384,0,787.3984291,0,9393.5,518.0315248,0,This
430.3756635,269.7510265,0,1162.150869,0,9467,514.7594461,0,This
436.8334777,276.3815673,0,1385.523558,0,9215,532.4163002,0,This
433.8106993,286.6914237,0,1614.824025,0,9539,512.7594466,0,This
425.6754331,263.4800119,15.13274595,1535.5536,82.44715382,9511,513.4457384,1,This
419.729242,256.087987,0,1145.387771,0,9532.5,506.3746705,0,This
416.6154798,276.5752649,0,1317.869715,0,9522,500.9604572,0,This
420.2554967,224.3551656,0,1413.232099,0,52,27.65685415,0,This
411.5423967,256.2527097,0,1519.525012,0,61,30.48528123,0,This
415.5112719,244.9236949,0,1398.847164,0,9548,507.7888842,0,This
423.4823163,238.2546912,0,1407.941288,0,9416.5,502.8599509,0,This
430.4421431,251.0939957,14.76482306,1114.803717,83.35099097,34,21.65685415,1,This
433.5013075,259.8905805,0,1482.719464,0,9250.5,507.8305148,0,This
414.3554485,264.3042319,0,1169.485069,0,8938.5,499.2030983,0,This
424.0284226,272.1146097,15,1450.235795,77.61340382,8677.5,506.1736597,1,This
420.3713442,279.1361489,0,1476.43452,0,8862.5,501.3452328,0,This
427.7816755,234.7588993,0,1273.828682,0,8722.5,504.8599522,0,This
425.662093,251.7656184,0,1123.854386,0,61,29.65685415,0,This
421.5073406,267.5093301,0,1366.370602,0,8700.5,505.060962,0,This
410.7432125,238.3109504,0,1139.809334,0,9308,507.4457388,0,This
421.9266984,256.8292954,0,1370.302604,0,9330.5,514.8599519,0,This
415.9191254,273.2531495,0,1044.083531,0,9319.5,514.3746701,0,This
432.0254825,258.0992524,0,1589.636683,0,9711.5,512.5168065,0,This
412.4753026,245.2048086,13.15294644,1200.333507,81.29505086,9508,529.1025934,1,This
407.0816353,239.014012,0,1281.938509,0,34,21.65685415,0,This
414.0265539,234.9170341,0,1570.162567,0,9857.5,518.3746712,0,This
416.907657,251.1599921,0,1586.828403,0,10240.5,517.6883793,0,This
435.3916022,201.2390938,14.86606875,1379.161395,64.03844896,34,21.65685415,1,This
440.2372459,274.0430307,0,1398.893837,0,10249,524.4163008,0,This
411.5849946,234.9894902,0,1359.91384,0,10190,518.6173112,0,This
398.999595,211.9952583,0,1345.623647,0,10269,511.1025932,0,This
424.6867568,240.3850388,0,1720.476537,0,10402.5,515.3452321,0,This
413.9575798,241.1658291,0,1436.995153,0,10385.5,522.5168055,0,This
420.6363307,247.0608876,0,1273.767852,0,10247,526.2741655,0,This
431.1898225,236.1596293,0,1738.444176,0,10258,515.9310197,0,This
415.7941234,223.832919,0,1470.626424,0,10282.5,515.3452331,0,This
399.1066006,229.8150439,0,1621.413644,0,0,2,0,This
391.3780826,243.7168384,0,1228.423475,0,9564,487.7888836,0,This
373.8773633,215.0210084,0,1117.774129,0,9165,476.4751762,0,This
390.1223394,236.6871379,0,1402.08844,0,9171.5,464.1736596,0,This
397.7966306,245.8581358,0,1494.138129,0,9368,470.2741653,0,This
381.4953149,227.898453,0,1235.997202,0,9532,498.215291,0,This
396.6494625,208.5915545,0,1487.152243,0,9439.5,494.6589422,0,This
431.3809271,226.0675475,0,1721.468019,0,9828,526.3574255,0,This
416.9036624,181.9302207,24.0208243,1201.345936,70.62033604,40,23.65685415,1,This
427.7897925,186.9046439,24,1587.655574,68.58703438,9759.5,525.629504,1,This
429.4778304,206.9488418,25.63201124,1547.463785,87.02545722,9632.5,527.6295033,1,This
416.2879092,205.0974317,25.05992817,1225.881338,85.9931418,9620.5,535.4873686,1,This
420.6814698,207.0527031,41.46114764,1264.514754,119.6395019,9462.5,572.9432127,2,This
422.0447286,245.9707576,0,1939.80643,0,40,23.65685415,0,This
412.7839793,251.6113495,0,1495.033676,0,9745,524.2152902,0,This
415.4600338,225.1959896,0,1743.14107,0,9721,518.9015826,0,This
417.2009776,240.8537836,0,1633.473876,0,9613,521.7300088,0,This
428.4112351,260.4147265,12.08304597,1442.691563,82.48038561,9531.5,531.1442226,1,This
415.5429197,258.2097004,0,1202.644103,0,9667,527.3868631,0,This
420.7083047,261.2343463,0,1186.854875,0,9644.5,523.4873686,0,This
415.5915022,264.0599889,6.708203932,1813.947423,77.5104868,9612.5,533.6295042,1,This
418.6936756,257.3619842,5.099019514,1482.785064,81.3680761,34,21.65685415,1,This
416.8810443,252.5472839,0,1188.055346,0,9627,513.2447277,0,This
411.5936892,271.7226392,0,1487.013443,0,34,21.65685415,0,This
439.553542,270.9863143,0,1434.411628,0,9832.5,525.6295049,0,This
395.1910503,247.7359934,6.32455532,1346.798711,82.91701905,40,23.65685415,1,This
441.852873,239.0385664,0,1439.086603,0,34,21.65685415,0,This
416.6209847,268.8923131,0,1200.665408,0,9725,518.558436,0,This
434.1966555,253.1293155,11.04536102,1866.299825,87.10848684,9551.5,543.002087,1,This
441.5595232,270.9182843,12.08304597,1521.48203,87.92347706,9621,535.0437175,1,This
431.6425414,278.3499951,0,1334.342124,0,9617,529.9310197,0,This
412.1923429,245.973001,0,1543.969363,0,9544.5,513.8305143,0,This
408.2523115,259.321429,0,1191.186574,0,34,21.65685415,0,This
414.4966779,272.8764539,0,1365.588724,0,9442.5,516.1147846,0,This
420.4127286,272.6255568,0,1304.674664,0,34,21.65685415,0,This
416.9609195,256.8319994,7.071067812,1634.976515,68.41990703,9459,534.7594463,1,This
424.7477004,271.772819,0,1247.817987,0,45.5,25.07106769,0,This
425.8037099,256.1355935,0,1478.89258,0,9704,523.7300084,0,This
404.9590789,232.2236974,0,1205.302699,0,9636.5,515.1442226,0,This
411.1814238,282.1621438,0,1160.250832,0,9671.5,516.3157954,0,This
420.0380549,256.4349364,20.59126028,998.2447399,156.6747379,9609,535.3868626,2,This
433.9111315,287.0253975,0,1639.708511,0,9607,518.4163007,0,This
417.5555881,277.2278215,0,1340.357448,0,9637,526.4162997,0,This
396.7194608,247.4915384,14.31782106,1322.740067,29.70223941,9528,529.9310193,1,This
408.6350221,261.7386086,0,1095.103836,0,9507,511.9310206,0,This
411.5010081,243.5742923,0,1210.035281,0,9220,498.4163007,0,This
384.7259091,247.606697,0,1250.801395,0,46,25.65685415,0,This
410.2151285,270.5864048,0,1157.017019,0,9196,495.9310193,0,This
404.0681166,273.4177923,0,1032.889798,0,9403,516.4163004,0,This
405.8307041,254.8839898,0,1092.835413,0,9244.5,505.8305153,0,This
409.6411064,270.4479301,0,1010.20415,0,9437,517.7300084,0,This
396.1190675,232.0484446,0,945.2951757,0,9265.5,521.0020864,0,This
408.4536637,232.9741019,0,1326.664515,0,9342,507.244728,0,This
406.687008,248.4890187,0,1413.238489,0,9333,518.4163003,0,This
403.0394655,254.6687001,0,1134.757897,0,9560,522.4163008,0,This
431.4271002,282.2395165,0,1327.862357,0,9729.5,529.9726486,0,This
410.8877893,249.4326962,0,1327.285187,0,9799,523.2447273,0,This
403.5052332,254.6956109,0,933.9686682,0,9648.5,519.0020866,0,This
421.0810836,261.8112613,0,1415.562885,0,9610.5,513.4873685,0,This
405.2628903,268.7205593,0,1221.995099,0,9460.5,502.8599513,0,This
390.2185938,247.2311871,0,1333.715785,0,9397,483.7888848,0,This
375.165592,243.9847562,0,1176.169853,0,9482.5,494.3746709,0,This
425.9635732,270.6096746,0,1627.936369,0,9731.5,493.6883792,0,This
376.5138289,175.6603853,0,1146.142299,0,9594.5,484.2325346,0,This
400.2368275,197.842648,0,1209.597715,0,2,6,0,This
387.1150544,164.5946401,0,1358.291893,0,9551,496.1320305,0,This
372.8460646,150.8452883,0,1078.214373,0,9744.5,488.232536,0,This
407.7753154,210.7458394,0,1352.249888,0,9571.5,502.7178166,0,This
389.4284376,173.777199,0,1261.50139,0,9600,487.3036029,0,This
385.1411145,224.1134637,0,1118.720567,0,9647,481.6467487,0,This
406.0937652,184.7924792,11.40175425,999.0044644,84.97506061,9515.5,507.6883788,1,This
398.9496355,271.6486161,0,1245.557751,0,9301.5,478.8599526,0,This
370.7446056,251.4401982,0,759.8018994,0,9199,485.6467489,0,This
383.2877633,207.1694376,0,1095.188393,0,9180.5,486.3746704,0,This
380.3931209,221.182381,0,1388.494558,0,0,0,0,This
387.9402409,224.3756081,0,1183.553167,0,9111.5,473.2030988,0,This
375.0146586,224.7259431,0,1048.86058,0,9227,484.9604572,0,This
392.361275,244.8823494,0,1040.80886,0,0,2,0,This
405.6948231,240.0673391,0,1085.358529,0,9454,495.3036028,0,This
426.5116412,256.8255108,0,1231.612821,0,9585.5,508.5168062,0,This
390.0477652,253.9502468,0,1414.856553,0,9680,491.9310187,0,This
406.8988697,258.3269269,0,1341.047768,0,9695.5,505.3452324,0,This
393.874312,264.8915254,0,1123.138226,0,9754.5,503.5462435,0,This
404.2091517,258.3331432,0,1339.733206,0,9784.5,510.17366,0,This
409.5651509,213.7539707,0,1465.042541,0,9884.5,506.8599516,0,This
407.3549158,251.4854268,0,1125.00983,0,9851.5,497.0020876,0,This
405.0394134,251.8862157,0,1265.319471,0,34,21.65685415,0,This
418.9864725,283.5522557,7.280109889,1477.779717,49.63581256,9822,517.9310205,1,This
424.5649413,275.843126,0,1219.932555,0,0,0,0,This
394.026605,267.2872198,0,913.9400888,0,9757.5,502.1736605,0,This
406.2723867,233.4739333,0,1241.888112,0,9736.5,507.3452338,0,This
419.1858462,267.4951973,0,1387.369522,0,9746.5,502.5168064,0,This
414.7281842,268.8256216,0,1385.142573,0,9787.5,499.8305143,0,This
409.9629078,264.3936945,0,1463.343857,0,9743,497.4457388,0,This
410.9157803,263.2334251,0,1340.56211,0,9774,503.5878742,0,This
433.9851545,211.9348148,8,1218.988443,78.72998027,9788.5,518.6589414,1,This
428.6802024,304.0687906,0,1193.027937,0,9701.5,497.4873687,0,This
430.3690832,267.3372162,0,1320.094485,0,9759.5,496.5168062,0,This
392.9308542,232.5211877,0,1130.513599,0,9747.5,506.859951,0,This
403.5519433,247.5870382,0,945.9679878,0,9586.5,512.5168056,0,This
407.0052421,270.0342113,0,1331.409646,0,9677.5,499.203099,0,This
414.4281942,249.9992478,0,1452.655968,0,9676.5,501.6883786,0,This
404.1673059,250.0791616,0,1372.909048,0,9817,503.9310188,0,This
410.3775364,267.568494,0,1217.758209,0,9768,499.9310191,0,This
400.36586,277.5047658,0,1178.02129,0,9646,501.5878744,0,This
386.2231163,259.4148639,0,983.1341479,0,9687.5,504.3746718,0,This
423.2923822,288.2304525,0,1060.956956,0,9765.5,514.5168053,0,This
415.5735089,283.2413833,0,1231.210419,0,9700,499.5878735,0,This
409.5823581,276.4801051,0,1220.426936,0,9710.5,498.1736604,0,This
393.4883799,241.9425093,0,1106.69105,0,9720,503.9310203,0,This
389.4047883,250.9489819,0,933.6469097,0,9624.5,512.1736603,0,This
416.1603469,285.1500748,0,1545.586249,0,9737,497.5878737,0,This
393.4981062,263.1500305,0,1168.336181,0,3,6.828427076,0,This
412.5663934,274.1101462,0,1294.72277,0,9434,507.1025923,0,This
401.4303601,274.1597527,0,839.3479253,0,9283,497.7888845,0,This
394.1955534,257.2901998,0,1093.404319,0,9268,490.2741668,0,This
388.9685022,269.7985421,0,1118.398451,0,9444,492.4163011,0,This
409.3062008,271.5653592,0,1315.951502,0,9244,495.445738,0,This
376.8389924,251.9994901,0,940.9358349,0,9275,493.7888845,0,This
404.8036096,262.526395,0,1211.438249,0,9371.5,503.6883781,0,This
394.7705972,240.8628311,0,1293.210545,0,63.5,29.89949465,0,This
389.364773,251.0272171,0,981.4967794,0,9587.5,504.1736602,0,This
419.7528869,217.1564023,22.82542442,1960.389171,82.65949128,9982,525.3868631,1,This
423.0778766,200.973362,24.16609195,1590.060028,79.21169028,10143,533.3868626,1,This
406.7366175,201.7710992,24.69817807,1611.935392,75.46676883,10039.5,537.4873681,1,This
403.9939668,199.6371241,26,1693.599925,78.96983176,10116,538.2152909,1,This
423.6466082,209.3167251,24.69817807,1708.427438,78.38649333,10258,542.5584359,1,This
435.0019371,191.3768694,27.85677655,1730.317652,84.51530551,10233.5,540.45793,1,This
426.7038783,201.7830631,26.01922366,1676.185812,68.27472156,10237,539.185853,1,This
434.4925022,285.646162,0,1525.066589,0,10033.5,520.4579307,0,This
404.1568963,256.0488897,0,1214.62021,0,9674.5,491.3452333,0,This
385.4012828,263.1667905,0,1280.502376,0,9271.5,475.2030975,0,This
403.4424235,254.3904837,0,1495.076351,0,9406.5,469.7472539,0,This
378.0120636,250.6124225,0,1099.038006,0,9512.5,477.8893894,0,This
380.0007831,217.4526946,0,1101.689195,0,9417,483.3036033,0,This
404.2686598,247.0452693,0,1674.68643,0,9515.5,481.8893896,0,This
401.1894925,158.3347991,0,1457.338185,0,9927.5,503.8893903,0,This
397.5073101,169.2046117,0,1542.312053,0,10425,504.1320301,0,This
421.4819621,159.2875312,0,1341.390995,0,10239.5,514.8599511,0,This
406.1548812,197.7224611,0,1472.735838,0,40,23.65685415,0,This
422.100809,220.9513323,0,1409.314689,0,10403,538.0731549,0,This
426.9631878,171.8751112,11.70469991,1357.53289,77.18103732,10273.5,545.5462439,1,This
428.4244989,158.2853719,0,1398.663519,0,10411,517.102592,0,This
422.0636524,189.4833159,0,1399.993377,0,10305,514.4751761,0,This
410.3412822,155.2530944,0,1190.49895,0,10119.5,511.5462428,0,This
386.1541509,213.5998559,0,1397.297584,0,9839.5,490.7178164,0,This
413.1337405,179.0167865,0,1750.637048,0,9846,491.4457386,0,This
405.7437296,178.6476915,19.10761877,1307.180871,166.760009,9677,519.7888844,2,This
384.2138142,228.6082364,0,1614.721515,0,9483,482.13203,0,This
408.2691733,292.0173639,0,1205.781052,0,9479.5,504.232535,0,This
421.2944142,260.9359333,0,1393.195004,0,9645,495.5878737,0,This
406.1877203,234.4983576,8.544003745,1361.386402,83.52254062,9709,499.7888845,1,This
402.803348,280.3862163,0,1219.093531,0,9814.5,509.5462433,0,This
395.1860937,279.6867846,0,1220.20776,0,10220.5,511.2030982,0,This
413.3354707,280.2468986,0,1278.225854,0,10082,506.1320304,0,This
413.9951069,257.3571053,0,1233.165781,0,10079.5,500.8599519,0,This
404.7456654,242.033923,0,1210.005421,0,1.5,5.414213538,0,This
407.5947349,265.3406217,0,1256.62819,0,10145,496.9604572,0,This
405.4988673,255.6359526,0,1385.139319,0,10028.5,484.5168062,0,This
417.1049764,263.3463363,0,1369.754678,0,10103,493.1025925,0,This
403.2900278,283.6581934,0,1201.806299,0,10177,502.2741659,0,This
407.167754,269.8440174,0,1479.703254,0,10309.5,497.6883783,0,This
412.7428984,271.0577711,0,1473.800579,0,10510.5,513.6883792,0,This
430.6640288,272.0055772,5.099019514,1361.909863,84.65360401,10746,527.5878742,1,This
436.5945216,260.4732102,0,1452.984052,0,11015.5,527.0609621,0,This
442.2656699,282.7352143,0,1297.599583,0,11275.5,549.0609618,0,This
467.2749391,301.7375675,0,1563.262826,0,11489,546.9604573,0,This
443.1341208,254.5978913,0,1784.524226,0,11498,546.4751759,0,This
458.2101807,274.6915048,0,1476.107848,0,11212.5,548.3746712,0,This
476.6494234,283.6499777,0,1398.46474,0,11169.5,544.8599516,0,This
441.2054983,269.6617403,0,1526.107929,0,10862,534.9604567,0,This
409.6023719,247.7100918,0,1170.060283,0,10510,522.2741649,0,This
416.3604679,231.233288,0,1722.022019,0,10266.5,524.3746706,0,This
420.121065,190.6447923,0,1195.052601,0,10293,556.2741659,0,This
453.553737,242.1859022,0,1756.064653,0,10728,544.0731548,0,This
466.1344688,262.9381707,0,1660.782257,0,10976.5,570.6589414,0,This
415.8175636,260.7961091,8.602325267,1116.32322,78.46458939,10993.5,562.6589419,1,This
454.0683641,271.2341048,0,1577.246039,0,10768,562.9015814,0,This
447.6785077,260.8906794,0,1139.970538,0,10750.5,552.1736606,0,This
388.2902212,242.2047658,0,943.0850299,0,10531,539.9310186,0,This
406.8637221,253.6070666,0,1268.572511,0,10135,544.0731552,0,This
405.0474841,196.2031745,0,1393.208832,0,10008.5,526.0315249,0,This
417.9236831,202.1533918,0,966.2524016,0,9691,557.4457386,0,This
393.3055162,146.9328453,0,1408.169645,0,56,28.48528123,0,This
378.7720832,161.8685236,0,1273.978127,0,9492,510.1320308,0,This
372.2535719,222.6431368,0,1032.934868,0,9230.5,497.4041088,0,This
411.0012558,204.1131029,0,1017.902011,0,8893,493.5046135,0,This
358.8468153,239.2788464,0,817.8802951,0,8707,471.9898946,0,This
370.9508678,194.3594849,0,1026.430169,0,8831.5,477.7472537,0,This
365.0646608,229.6813314,0,986.4987372,0,8872.5,468.9188273,0,This
404.9924481,278.0653575,0,1108.302702,0,9032.5,491.4041079,0,This
355.1875554,246.8664878,0,1014.114047,0,9295,489.9898953,0,This
389.575457,241.6319958,0,857.1195839,0,9439.5,505.404108,0,This
383.9191073,263.2715835,0,811.3617607,0,9608,498.9604574,0,This
439.3191212,290.7848545,0,965.188539,0,9535,509.1025933,0,This
407.9640998,264.1617808,0,937.0346644,0,9688.5,519.5462434,0,This
421.2088795,161.3951969,0,1229.569737,0,10175.5,545.4873692,0,This
435.1819482,214.6958491,0,1325.098166,0,10470,586.4163009,0,This
436.9494207,216.0835206,0,892.0609907,0,10867,612.073156,0,This
415.1817644,206.0764832,0,854.8763326,0,10947.5,597.8305149,0,This
415.7550987,201.1376698,0,656.1381563,0,11032.5,601.0020868,0,This
460.9256449,215.2298805,0,815.1953077,0,11011.5,606.6589419,0,This
468.3506106,208.4631973,0,1191.636619,0,10651.5,590.3157952,0,This
388.3511778,125.1943657,0,976.3257875,0,10135,541.4457392,0,This
377.6646782,156.4246711,0,1081.31008,0,10155.5,523.2030976,0,This
414.1012216,189.6507774,0,1209.512561,0,10150.5,526.8599513,0,This
420.7527241,192.0845901,0,1155.209952,0,10273,530.7594455,0,This
402.8301494,251.4838236,0,814.44896,0,10202.5,527.2030973,0,This
380.9084791,246.3996034,0,952.7503795,0,10331.5,517.8893902,0,This
413.0252478,250.8720067,0,918.9991985,0,9973.5,516.7178179,0,This
410.8771147,253.0323515,0,1197.498798,0,9771.5,505.5462432,0,This
396.7792358,239.3925636,0,792.7583272,0,9970.5,508.3746706,0,This
388.0559404,246.7741483,0,1220.083611,0,9990,508.6173112,0,This
420.9074066,282.85297,0,1280.167112,0,10070.5,531.8305149,0,This
423.3584955,253.7357542,0,1079.236806,0,10442.5,532.6589422,0,This
451.0831384,284.73615,0,1021.866131,0,10394.5,546.3157951,0,This
382.1449706,243.3590955,0,1132.623365,0,10652,526.7594473,0,This
414.8597076,250.4900056,0,1496.621868,0,10615.5,530.6589416,0,This
429.3478711,249.7963115,0,1045.33198,0,10684,525.5878736,0,This
425.5961485,242.1421616,0,1354.26398,0,10630.5,526.3157964,0,This
424.2903403,270.288066,0,1344.467741,0,10597.5,522.3157955,0,This
413.5581968,225.0135848,0,1341.008667,0,10578.5,522.5168068,0,This
416.0797585,249.9626708,0,1349.086752,0,10536,519.2447273,0,This
451.0479545,265.4950247,0,1248.651815,0,34,21.65685415,0,This
428.1383566,200.6725315,0,1340.315158,0,10660,519.2447274,0,This
428.360605,269.8744264,0,1336.570662,0,10558.5,526.3157954,0,This
